loci_ID	Signal	including_genes
166	1	ENSG00000256469,ENSG00000213368,ENSG00000150316,ENSG00000186280,ENSG00000255653,ENSG00000235268,ENSG00000274486,ENSG00000256779,ENSG00000257012,ENSG00000255855,ENSG00000277984,ENSG00000263465,ENSG00000149218,ENSG00000270689,ENSG00000270578,ENSG00000245552,ENSG00000149212,ENSG00000282834,ENSG00000250390,ENSG00000285842,ENSG00000255605,ENSG00000273600,ENSG00000077458,ENSG00000166037,ENSG00000087053,ENSG00000222578,ENSG00000242993,ENSG00000184384,ENSG00000285921,ENSG00000266192,ENSG00000149231,ENSG00000183340,ENSG00000255679,ENSG00000200411,ENSG00000256684,ENSG00000254587,ENSG00000255376,ENSG00000255205,ENSG00000270753,ENSG00000255039,ENSG00000199315
167	1	ENSG00000227487,ENSG00000255129,ENSG00000149292,ENSG00000270179,ENSG00000170209,ENSG00000256757,ENSG00000149295,ENSG00000265140,ENSG00000166682,ENSG00000256091,ENSG00000086827,ENSG00000243353,ENSG00000257070,ENSG00000256603,ENSG00000228607,ENSG00000256167,ENSG00000255870,ENSG00000257101,ENSG00000048028,ENSG00000256452,ENSG00000255710,ENSG00000201687,ENSG00000149305,ENSG00000166736,ENSG00000289230,ENSG00000109906,ENSG00000286463,ENSG00000256947,ENSG00000166741,ENSG00000256195,ENSG00000180425,ENSG00000076053,ENSG00000255663,ENSG00000076043,ENSG00000256533,ENSG00000255982,ENSG00000270204,ENSG00000095110,ENSG00000238724,ENSG00000137634,ENSG00000256674,ENSG00000204361,ENSG00000252870,ENSG00000182985,ENSG00000287897,ENSG00000256972,ENSG00000255580,ENSG00000256315,ENSG00000256281,ENSG00000257087,ENSG00000255903,ENSG00000255689,ENSG00000239153,ENSG00000255599,ENSG00000260254,ENSG00000279771,ENSG00000256717,ENSG00000279818,ENSG00000288020,ENSG00000246100,ENSG00000257067,ENSG00000244259,ENSG00000239600
309	1	ENSG00000109917,ENSG00000110243,ENSG00000236267,ENSG00000285513,ENSG00000110244,ENSG00000110245,ENSG00000118137,ENSG00000235910,ENSG00000160584,ENSG00000200537,ENSG00000234268,ENSG00000224077,ENSG00000225236,ENSG00000254851,ENSG00000254678,ENSG00000168092,ENSG00000149577,ENSG00000149591,ENSG00000160613,ENSG00000280143,ENSG00000167257,ENSG00000252992,ENSG00000186318,ENSG00000278768,ENSG00000276505,ENSG00000110274,ENSG00000250699,ENSG00000271412,ENSG00000177103,ENSG00000279586,ENSG00000270403,ENSG00000137731,ENSG00000254844,ENSG00000255245,ENSG00000254528,ENSG00000137726,ENSG00000137747,ENSG00000110324,ENSG00000255274,ENSG00000272075,ENSG00000137648,ENSG00000177098,ENSG00000149575,ENSG00000160593,ENSG00000255163,ENSG00000160588,ENSG00000149573,ENSG00000280032,ENSG00000198851,ENSG00000254992,ENSG00000167286,ENSG00000160654,ENSG00000110344,ENSG00000254873,ENSG00000167283,ENSG00000285827,ENSG00000269944,ENSG00000255384,ENSG00000118058,ENSG00000255435,ENSG00000172425,ENSG00000149582,ENSG00000118096,ENSG00000243431,ENSG00000095139
168	1	ENSG00000207185,ENSG00000019144,ENSG00000255176,ENSG00000284246,ENSG00000118094,ENSG00000255239,ENSG00000255422,ENSG00000207462,ENSG00000287238,ENSG00000110367,ENSG00000278376,ENSG00000254478,ENSG00000254621,ENSG00000201535,ENSG00000160683,ENSG00000245869
168	2	ENSG00000186174,ENSG00000264211,ENSG00000110375,ENSG00000239726,ENSG00000222529,ENSG00000176302,ENSG00000280502,ENSG00000283691,ENSG00000255121,ENSG00000186166,ENSG00000240970,ENSG00000254428,ENSG00000254909,ENSG00000118181,ENSG00000196655,ENSG00000283704,ENSG00000137700,ENSG00000255114,ENSG00000149428,ENSG00000271751,ENSG00000272186,ENSG00000160695,ENSG00000256269,ENSG00000188486,ENSG00000172269,ENSG00000289124,ENSG00000172375,ENSG00000172273,ENSG00000172350,ENSG00000160703,ENSG00000172367,ENSG00000248712,ENSG00000110395,ENSG00000222249,ENSG00000076706,ENSG00000284148,ENSG00000252119,ENSG00000173456,ENSG00000245385,ENSG00000223953,ENSG00000235718,ENSG00000036672,ENSG00000245248,ENSG00000254740,ENSG00000254590,ENSG00000254892,ENSG00000154096,ENSG00000263873,ENSG00000255377,ENSG00000289553,ENSG00000230716,ENSG00000254561,ENSG00000110400,ENSG00000199217,ENSG00000255247,ENSG00000254854,ENSG00000254406,ENSG00000287545,ENSG00000288047,ENSG00000286992,ENSG00000254863,ENSG00000255216,ENSG00000286731,ENSG00000137699,ENSG00000176984,ENSG00000184232,ENSG00000137709,ENSG00000259541,ENSG00000181264,ENSG00000196914,ENSG00000274303
169	1	ENSG00000255087,ENSG00000272642,ENSG00000273409,ENSG00000222774,ENSG00000223315,ENSG00000254591,ENSG00000254612,ENSG00000273415,ENSG00000272575,ENSG00000289398,ENSG00000289093,ENSG00000134954,ENSG00000276176,ENSG00000254588,ENSG00000245008,ENSG00000288975,ENSG00000151702,ENSG00000254703,ENSG00000151704,ENSG00000255369,ENSG00000120457,ENSG00000174370,ENSG00000120471,ENSG00000134909,ENSG00000212597,ENSG00000206847,ENSG00000199260,ENSG00000255259,ENSG00000043039,ENSG00000240121,ENSG00000281386,ENSG00000281097,ENSG00000287426,ENSG00000255188,ENSG00000151715,ENSG00000289223,ENSG00000170322,ENSG00000170325,ENSG00000233220,ENSG00000255057
170	1	ENSG00000287835,ENSG00000256654,ENSG00000111262,ENSG00000284513,ENSG00000255996,ENSG00000130037,ENSG00000285523,ENSG00000256115,ENSG00000256417,ENSG00000256146,ENSG00000256218,ENSG00000255983,ENSG00000185652,ENSG00000047617,ENSG00000255973,ENSG00000110799,ENSG00000240533,ENSG00000255775,ENSG00000010278,ENSG00000202318,ENSG00000256103,ENSG00000008323,ENSG00000067182,ENSG00000265388,ENSG00000111319,ENSG00000111321,ENSG00000256433,ENSG00000213942,ENSG00000224906,ENSG00000215039,ENSG00000139193,ENSG00000139192,ENSG00000139190,ENSG00000276718,ENSG00000256913,ENSG00000111639,ENSG00000010292,ENSG00000239002,ENSG00000276232,ENSG00000255966,ENSG00000111640,ENSG00000269968,ENSG00000010295,ENSG00000245667,ENSG00000111641,ENSG00000285238,ENSG00000111642,ENSG00000247853,ENSG00000251898,ENSG00000184574,ENSG00000111644,ENSG00000111653,ENSG00000219410,ENSG00000126746,ENSG00000289303,ENSG00000139200,ENSG00000252186,ENSG00000270068,ENSG00000288814,ENSG00000111652,ENSG00000269892,ENSG00000089693,ENSG00000159335,ENSG00000089692,ENSG00000244532,ENSG00000010610,ENSG00000250510,ENSG00000110811,ENSG00000111664,ENSG00000111665,ENSG00000111667,ENSG00000111669,ENSG00000111671,ENSG00000240370,ENSG00000010626,ENSG00000248593,ENSG00000275703,ENSG00000111674,ENSG00000111676,ENSG00000111678,ENSG00000272173,ENSG00000238923,ENSG00000111679,ENSG00000257084,ENSG00000207713,ENSG00000207708,ENSG00000271969,ENSG00000215021,ENSG00000238795,ENSG00000126749,ENSG00000111684,ENSG00000182326,ENSG00000239701,ENSG00000257078,ENSG00000159403,ENSG00000139178,ENSG00000205885,ENSG00000139194,ENSG00000200345,ENSG00000256967,ENSG00000139182,ENSG00000285770,ENSG00000255572,ENSG00000139197,ENSG00000256480,ENSG00000215009,ENSG00000177675,ENSG00000255836,ENSG00000177575,ENSG00000235868,ENSG00000256331,ENSG00000255977,ENSG00000284327,ENSG00000284591,ENSG00000284522,ENSG00000285142,ENSG00000111701,ENSG00000184344,ENSG00000187569,ENSG00000198178,ENSG00000205857,ENSG00000201549,ENSG00000111704,ENSG00000199912,ENSG00000287713,ENSG00000201663,ENSG00000278459,ENSG00000241828,ENSG00000255885
310	1	ENSG00000258368,ENSG00000257173,ENSG00000258278,ENSG00000274293,ENSG00000287442,ENSG00000199843,ENSG00000201708,ENSG00000254381,ENSG00000257292,ENSG00000258360,ENSG00000253016,ENSG00000175548,ENSG00000257645,ENSG00000258119,ENSG00000139117,ENSG00000257718,ENSG00000257586,ENSG00000257237
172	2	ENSG00000258144,ENSG00000270718,ENSG00000139116,ENSG00000286576,ENSG00000255991,ENSG00000270273,ENSG00000173208,ENSG00000285732,ENSG00000180116,ENSG00000151229,ENSG00000199571,ENSG00000229014,ENSG00000260943,ENSG00000223914,ENSG00000225342,ENSG00000188906,ENSG00000289310,ENSG00000229899
172	1	ENSG00000205592,ENSG00000258167,ENSG00000207492,ENSG00000018236,ENSG00000257680,ENSG00000274682,ENSG00000165966,ENSG00000257228,ENSG00000252364,ENSG00000258239,ENSG00000257858,ENSG00000257784
173	1	ENSG00000134294,ENSG00000258096,ENSG00000257261,ENSG00000257496,ENSG00000275481,ENSG00000278896,ENSG00000272369,ENSG00000272963,ENSG00000271642,ENSG00000139209,ENSG00000274723,ENSG00000139211,ENSG00000179715,ENSG00000258352,ENSG00000263838,ENSG00000247774,ENSG00000257925,ENSG00000258181,ENSG00000276454,ENSG00000258116,ENSG00000199566,ENSG00000257924,ENSG00000264906,ENSG00000257906,ENSG00000258369,ENSG00000257807,ENSG00000257905,ENSG00000005175,ENSG00000276390,ENSG00000257433,ENSG00000111405,ENSG00000280054,ENSG00000274902,ENSG00000079337,ENSG00000211584,ENSG00000277173,ENSG00000061273,ENSG00000268069,ENSG00000276691,ENSG00000274737,ENSG00000257488,ENSG00000111424,ENSG00000205537,ENSG00000278385,ENSG00000279840,ENSG00000134291,ENSG00000139219,ENSG00000258203,ENSG00000257985,ENSG00000257955,ENSG00000276814,ENSG00000079387,ENSG00000240399,ENSG00000222635,ENSG00000226138,ENSG00000152556,ENSG00000275770,ENSG00000177981,ENSG00000274124,ENSG00000258051,ENSG00000257885,ENSG00000257848,ENSG00000177875,ENSG00000279875,ENSG00000269514,ENSG00000172640,ENSG00000258234,ENSG00000275228,ENSG00000187166,ENSG00000258273,ENSG00000167528,ENSG00000257735,ENSG00000257763,ENSG00000273765,ENSG00000258024,ENSG00000257792,ENSG00000273434,ENSG00000226413,ENSG00000139223,ENSG00000177627,ENSG00000258121,ENSG00000240443,ENSG00000197376,ENSG00000284723,ENSG00000198678,ENSG00000167531,ENSG00000224709,ENSG00000139620,ENSG00000221491,ENSG00000281842,ENSG00000206612,ENSG00000207313,ENSG00000129315,ENSG00000257987,ENSG00000257653,ENSG00000174233,ENSG00000264201,ENSG00000257660,ENSG00000271547,ENSG00000207467,ENSG00000167535,ENSG00000174243,ENSG00000172602,ENSG00000199394,ENSG00000239617,ENSG00000272822,ENSG00000139537,ENSG00000134285,ENSG00000134287,ENSG00000169884,ENSG00000200303,ENSG00000125084,ENSG00000181418,ENSG00000258283,ENSG00000257913,ENSG00000181929,ENSG00000288710,ENSG00000167548,ENSG00000167550,ENSG00000277672,ENSG00000139549,ENSG00000257346,ENSG00000139636,ENSG00000123416,ENSG00000258017,ENSG00000200309,ENSG00000167552,ENSG00000167553,ENSG00000274017,ENSG00000258101,ENSG00000258232,ENSG00000135406
311	1	ENSG00000135447,ENSG00000257780,ENSG00000135413,ENSG00000161634,ENSG00000257634,ENSG00000270858,ENSG00000172551,ENSG00000135426,ENSG00000257870,ENSG00000123307,ENSG00000196534,ENSG00000257350,ENSG00000170605,ENSG00000224622,ENSG00000227423,ENSG00000179919,ENSG00000197706,ENSG00000213451,ENSG00000205331,ENSG00000188324,ENSG00000230307,ENSG00000205330,ENSG00000205329,ENSG00000257757,ENSG00000187857,ENSG00000203408,ENSG00000233606,ENSG00000257414,ENSG00000205328,ENSG00000179899,ENSG00000185821,ENSG00000258763,ENSG00000179695,ENSG00000184954,ENSG00000205327,ENSG00000234670,ENSG00000179626,ENSG00000179615,ENSG00000272937,ENSG00000175398,ENSG00000258921,ENSG00000272837,ENSG00000258907,ENSG00000270458,ENSG00000170439,ENSG00000135424,ENSG00000258311,ENSG00000135441,ENSG00000135437,ENSG00000135404,ENSG00000258056,ENSG00000258045,ENSG00000257384,ENSG00000135414,ENSG00000205323,ENSG00000257390,ENSG00000257509,ENSG00000123353,ENSG00000135392,ENSG00000182796,ENSG00000123342,ENSG00000257966,ENSG00000257569,ENSG00000170473,ENSG00000065357,ENSG00000273973,ENSG00000185664,ENSG00000123374,ENSG00000258554,ENSG00000111540,ENSG00000237493,ENSG00000139531,ENSG00000123411,ENSG00000273890,ENSG00000257449,ENSG00000197728,ENSG00000065361,ENSG00000257411,ENSG00000170515,ENSG00000257553,ENSG00000229117,ENSG00000139641,ENSG00000135482,ENSG00000258345,ENSG00000258317,ENSG00000257809,ENSG00000196465,ENSG00000092841,ENSG00000139613,ENSG00000258199,ENSG00000181852,ENSG00000139579,ENSG00000139540,ENSG00000139645,ENSG00000135469,ENSG00000258260,ENSG00000062485,ENSG00000144785,ENSG00000257303,ENSG00000257740,ENSG00000257727,ENSG00000135473,ENSG00000110944,ENSG00000170581,ENSG00000252206,ENSG00000175336,ENSG00000274823,ENSG00000259099,ENSG00000276272,ENSG00000274569,ENSG00000111602,ENSG00000135517,ENSG00000285528,ENSG00000176422,ENSG00000135423,ENSG00000257576,ENSG00000076067,ENSG00000201579,ENSG00000076108,ENSG00000110955,ENSG00000207031,ENSG00000110958,ENSG00000241217,ENSG00000196531,ENSG00000285625,ENSG00000198056,ENSG00000025423,ENSG00000258679,ENSG00000273536,ENSG00000258816,ENSG00000212383,ENSG00000170426,ENSG00000278400,ENSG00000139547,ENSG00000278399,ENSG00000287715,ENSG00000166856,ENSG00000166860,ENSG00000166863,ENSG00000166866,ENSG00000166881,ENSG00000166886,ENSG00000166888,ENSG00000123384,ENSG00000259125,ENSG00000221365,ENSG00000182379,ENSG00000276727,ENSG00000182199,ENSG00000185633,ENSG00000185482,ENSG00000258830,ENSG00000179912,ENSG00000201198,ENSG00000258001,ENSG00000175189,ENSG00000139269,ENSG00000287200,ENSG00000111087,ENSG00000123329,ENSG00000166986,ENSG00000284152,ENSG00000175197,ENSG00000285133,ENSG00000208028,ENSG00000166987,ENSG00000175203,ENSG00000155980
174	1	ENSG00000155974,ENSG00000257083,ENSG00000279310,ENSG00000255976,ENSG00000237766,ENSG00000111530,ENSG00000286563,ENSG00000256037,ENSG00000256355,ENSG00000256172,ENSG00000203585,ENSG00000256077,ENSG00000127334,ENSG00000235872,ENSG00000255970,ENSG00000279505,ENSG00000255772,ENSG00000256835,ENSG00000255733,ENSG00000244432,ENSG00000236946,ENSG00000256708,ENSG00000111537,ENSG00000111536,ENSG00000127318,ENSG00000111554,ENSG00000251301,ENSG00000256273,ENSG00000273824,ENSG00000256075,ENSG00000256917,ENSG00000240087,ENSG00000274459,ENSG00000289173,ENSG00000127314,ENSG00000234040,ENSG00000206650,ENSG00000234925,ENSG00000247363,ENSG00000241825,ENSG00000111581,ENSG00000233560
312	1	ENSG00000175782,ENSG00000289595,ENSG00000256678,ENSG00000135679,ENSG00000256325,ENSG00000257181,ENSG00000256664,ENSG00000135678,ENSG00000252770,ENSG00000257289,ENSG00000257336,ENSG00000258140,ENSG00000111605,ENSG00000283476,ENSG00000257818,ENSG00000274979,ENSG00000090382,ENSG00000257764,ENSG00000127337,ENSG00000266185,ENSG00000241765,ENSG00000257507,ENSG00000166225,ENSG00000264405,ENSG00000283677,ENSG00000166226,ENSG00000198812,ENSG00000127325,ENSG00000279551,ENSG00000247131,ENSG00000127328,ENSG00000258052,ENSG00000166268,ENSG00000257815,ENSG00000257241,ENSG00000257139,ENSG00000287132,ENSG00000111596,ENSG00000289283,ENSG00000279530,ENSG00000135643,ENSG00000222405,ENSG00000258168,ENSG00000127329,ENSG00000277247,ENSG00000257302
313	1	ENSG00000057704,ENSG00000216306,ENSG00000283998,ENSG00000184752,ENSG00000120798,ENSG00000180263,ENSG00000257121,ENSG00000237774,ENSG00000028203,ENSG00000289437,ENSG00000202470,ENSG00000257666,ENSG00000212535,ENSG00000289476,ENSG00000199172,ENSG00000265917,ENSG00000257943,ENSG00000289510,ENSG00000258313,ENSG00000222544,ENSG00000241556,ENSG00000111142,ENSG00000136014,ENSG00000257150,ENSG00000212448,ENSG00000074527,ENSG00000258343,ENSG00000199506,ENSG00000258292,ENSG00000139343,ENSG00000165972,ENSG00000285030,ENSG00000139344,ENSG00000084110,ENSG00000257878,ENSG00000111144,ENSG00000257715,ENSG00000258251,ENSG00000277062,ENSG00000283422,ENSG00000111145,ENSG00000258177,ENSG00000287454,ENSG00000059758,ENSG00000201435,ENSG00000257169,ENSG00000258272,ENSG00000252827,ENSG00000188596,ENSG00000258846,ENSG00000139350,ENSG00000202368,ENSG00000258131,ENSG00000257470,ENSG00000279190,ENSG00000286434,ENSG00000257920,ENSG00000255794,ENSG00000221479,ENSG00000273942,ENSG00000274230,ENSG00000275231,ENSG00000273570,ENSG00000275971,ENSG00000274819,ENSG00000251844,ENSG00000278802,ENSG00000276398,ENSG00000279798,ENSG00000207586,ENSG00000277081
314	1	ENSG00000273499,ENSG00000084112,ENSG00000280110,ENSG00000274598,ENSG00000207622,ENSG00000110887,ENSG00000166111,ENSG00000201324,ENSG00000279630,ENSG00000135093,ENSG00000256262,ENSG00000212138,ENSG00000189046,ENSG00000076248,ENSG00000256139,ENSG00000076555,ENSG00000139445,ENSG00000174527,ENSG00000256560,ENSG00000255655,ENSG00000110906,ENSG00000151148,ENSG00000139428,ENSG00000200274,ENSG00000110921,ENSG00000200794,ENSG00000139438,ENSG00000255650,ENSG00000111199,ENSG00000263510,ENSG00000139433,ENSG00000256351,ENSG00000241413,ENSG00000249094,ENSG00000139437,ENSG00000139436,ENSG00000277299,ENSG00000280426,ENSG00000076513,ENSG00000174456,ENSG00000277595,ENSG00000286220,ENSG00000279360,ENSG00000122970,ENSG00000289311,ENSG00000174437,ENSG00000276956,ENSG00000196510,ENSG00000258210,ENSG00000258011,ENSG00000111229,ENSG00000111231,ENSG00000241680,ENSG00000204856,ENSG00000111237,ENSG00000202335,ENSG00000278993,ENSG00000151164,ENSG00000196850,ENSG00000204852,ENSG00000263537,ENSG00000122986,ENSG00000186298,ENSG00000279925,ENSG00000257268,ENSG00000241286,ENSG00000173093
175	1	ENSG00000111245,ENSG00000185847,ENSG00000258240,ENSG00000111249,ENSG00000273700,ENSG00000253080,ENSG00000198324,ENSG00000257595,ENSG00000257539,ENSG00000111252,ENSG00000204842,ENSG00000272215,ENSG00000238168,ENSG00000258099,ENSG00000089234,ENSG00000258359,ENSG00000111271,ENSG00000257767,ENSG00000111275,ENSG00000274697,ENSG00000234608,ENSG00000089022
171	1	ENSG00000244060,ENSG00000229186,ENSG00000226469,ENSG00000198270,ENSG00000258373,ENSG00000257624,ENSG00000089248,ENSG00000274227,ENSG00000111300,ENSG00000266370,ENSG00000258323,ENSG00000200688,ENSG00000135148,ENSG00000200135,ENSG00000173064,ENSG00000283793,ENSG00000257494,ENSG00000201428,ENSG00000213152,ENSG00000257658,ENSG00000089009,ENSG00000179295,ENSG00000089169,ENSG00000283507,ENSG00000089127,ENSG00000257452,ENSG00000111331,ENSG00000111335,ENSG00000258159,ENSG00000242461,ENSG00000135144,ENSG00000111344,ENSG00000186710,ENSG00000199899,ENSG00000123064,ENSG00000276908,ENSG00000201208,ENSG00000139405,ENSG00000257286,ENSG00000166578,ENSG00000186815,ENSG00000277566,ENSG00000274822,ENSG00000089060,ENSG00000151176,ENSG00000288863,ENSG00000135094,ENSG00000139410,ENSG00000089116,ENSG00000257935
315	1	ENSG00000274879,ENSG00000257958,ENSG00000257519,ENSG00000271579,ENSG00000276308,ENSG00000276972,ENSG00000257726,ENSG00000258108,ENSG00000257407,ENSG00000241656,ENSG00000240205,ENSG00000257781,ENSG00000257683,ENSG00000200112,ENSG00000286991,ENSG00000123066,ENSG00000258034,ENSG00000200665,ENSG00000207967,ENSG00000257979,ENSG00000258337,ENSG00000286354,ENSG00000258346,ENSG00000264037,ENSG00000258018,ENSG00000196668,ENSG00000258102,ENSG00000275898,ENSG00000258249,ENSG00000257883,ENSG00000257654,ENSG00000111412,ENSG00000135119,ENSG00000239374,ENSG00000201382,ENSG00000275467,ENSG00000135116,ENSG00000240100,ENSG00000174989,ENSG00000274554,ENSG00000257279,ENSG00000277840,ENSG00000088992,ENSG00000258285,ENSG00000135108,ENSG00000089250,ENSG00000257465,ENSG00000255686,ENSG00000256071
176	1	ENSG00000135090,ENSG00000240342,ENSG00000270482,ENSG00000111707,ENSG00000275759,ENSG00000275409,ENSG00000255714,ENSG00000241590,ENSG00000256750,ENSG00000255618,ENSG00000255814,ENSG00000199809,ENSG00000256149,ENSG00000201042,ENSG00000139767,ENSG00000286233,ENSG00000244112,ENSG00000257095,ENSG00000152137,ENSG00000256884,ENSG00000256609,ENSG00000213144,ENSG00000256311,ENSG00000281196,ENSG00000183273,ENSG00000248636,ENSG00000224982,ENSG00000252886,ENSG00000111725,ENSG00000122966,ENSG00000255692,ENSG00000283768,ENSG00000226729,ENSG00000135127,ENSG00000278250,ENSG00000255575,ENSG00000111737,ENSG00000277283,ENSG00000089154,ENSG00000266704,ENSG00000089157,ENSG00000255857,ENSG00000089159,ENSG00000286067,ENSG00000275936,ENSG00000240925,ENSG00000123009,ENSG00000202538,ENSG00000200795,ENSG00000089163,ENSG00000252659,ENSG00000170890,ENSG00000135097,ENSG00000239881,ENSG00000256695,ENSG00000111775,ENSG00000111780,ENSG00000170855,ENSG00000257218,ENSG00000219355,ENSG00000111786,ENSG00000088986,ENSG00000248008,ENSG00000278344,ENSG00000110871,ENSG00000222601,ENSG00000241030,ENSG00000022840,ENSG00000288623,ENSG00000289401,ENSG00000167272,ENSG00000242137,ENSG00000256008,ENSG00000157782,ENSG00000110917,ENSG00000256364,ENSG00000277423,ENSG00000276188,ENSG00000175970,ENSG00000256569,ENSG00000284143,ENSG00000122971,ENSG00000255946,ENSG00000157837,ENSG00000213137,ENSG00000286493,ENSG00000231313,ENSG00000244585,ENSG00000241388,ENSG00000135100,ENSG00000157895,ENSG00000135114,ENSG00000283542,ENSG00000256963,ENSG00000279001,ENSG00000201945,ENSG00000223538,ENSG00000089041,ENSG00000286248,ENSG00000274029
177	1	ENSG00000199767,ENSG00000180803,ENSG00000242381,ENSG00000223158,ENSG00000289125,ENSG00000180730,ENSG00000231983,ENSG00000233963,ENSG00000234706,ENSG00000127870,ENSG00000277368,ENSG00000271559,ENSG00000227882,ENSG00000132964,ENSG00000278413,ENSG00000285929,ENSG00000132970,ENSG00000234031,ENSG00000237001,ENSG00000285935,ENSG00000132975,ENSG00000230256,ENSG00000283579,ENSG00000223782,ENSG00000218198,ENSG00000152484,ENSG00000278496,ENSG00000232162,ENSG00000230641,ENSG00000275294,ENSG00000234772,ENSG00000122026,ENSG00000207500,ENSG00000207051,ENSG00000122035,ENSG00000252247,ENSG00000229609,ENSG00000201242,ENSG00000122034,ENSG00000122033,ENSG00000252499,ENSG00000139517,ENSG00000186184,ENSG00000273552,ENSG00000226703,ENSG00000169840,ENSG00000247381,ENSG00000207330,ENSG00000139515,ENSG00000180389,ENSG00000260704,ENSG00000165556,ENSG00000183463,ENSG00000242360,ENSG00000122025,ENSG00000271026,ENSG00000235115,ENSG00000261485,ENSG00000152520,ENSG00000232587,ENSG00000200840
